Tmt#,MC#,R_1,R_2,R_3,\theta_3,m_1,m_2,m_3,v_3,N/A,Escape (0.5),Collide (0.5)
125,7,3.50369127516779,4.22718120805369,4.09563758389262,0.469130446593107,22.3597315436242,3.26281879194631,19.6794630872483,1.9397753297333,1,0,0
125,8,3.50369127516779,4.22718120805369,4.09563758389262,0.469130446593107,22.3597315436242,3.26281879194631,19.6794630872483,1.9397753297333,1,0,0
125,9,3.50369127516779,4.22718120805369,4.09563758389262,0.469130446593107,22.3597315436242,3.26281879194631,19.6794630872483,1.9397753297333,1,0,0
125,10,3.50369127516779,4.22718120805369,4.09563758389262,0.469130446593107,22.3597315436242,3.26281879194631,19.6794630872483,1.9397753297333,1,0,0
125,11,3.50369127516779,4.22718120805369,4.09563758389262,0.469130446593107,22.3597315436242,3.26281879194631,19.6794630872483,1.9397753297333,1,0,0
125,12,3.50369127516779,4.22718120805369,4.09563758389262,0.469130446593107,22.3597315436242,3.26281879194631,19.6794630872483,1.9397753297333,1,0,0
125,13,3.50369127516779,4.22718120805369,4.09563758389262,0.469130446593107,22.3597315436242,3.26281879194631,19.6794630872483,1.9397753297333,1,0,0
125,14,3.50369127516779,4.22718120805369,4.09563758389262,0.469130446593107,22.3597315436242,3.26281879194631,19.6794630872483,1.9397753297333,1,0,0
125,15,3.50369127516779,4.22718120805369,4.09563758389262,0.469130446593107,22.3597315436242,3.26281879194631,19.6794630872483,1.9397753297333,1,0,0
125,16,3.50369127516779,4.22718120805369,4.09563758389262,0.469130446593107,22.3597315436242,3.26281879194631,19.6794630872483,1.9397753297333,1,0,0
126,1,4.12852348993289,0.41241610738255,1.56342281879195,1.32305328196483,45.1420134228188,21.0195973154362,11.3036241610738,1.72893018519707,1,0,0
126,2,4.12852348993289,0.41241610738255,1.56342281879195,1.32305328196483,45.1420134228188,21.0195973154362,11.3036241610738,1.72893018519707,1,0,0
126,3,4.12852348993289,0.41241610738255,1.56342281879195,1.32305328196483,45.1420134228188,21.0195973154362,11.3036241610738,1.72893018519707,1,0,0
126,4,4.12852348993289,0.41241610738255,1.56342281879195,1.32305328196483,45.1420134228188,21.0195973154362,11.3036241610738,1.72893018519707,1,0,0
126,5,4.12852348993289,0.41241610738255,1.56342281879195,1.32305328196483,45.1420134228188,21.0195973154362,11.3036241610738,1.72893018519707,1,0,0
126,6,4.12852348993289,0.41241610738255,1.56342281879195,1.32305328196483,45.1420134228188,21.0195973154362,11.3036241610738,1.72893018519707,1,0,0
126,7,4.12852348993289,0.41241610738255,1.56342281879195,1.32305328196483,45.1420134228188,21.0195973154362,11.3036241610738,1.72893018519707,1,0,0
126,8,4.12852348993289,0.41241610738255,1.56342281879195,1.32305328196483,45.1420134228188,21.0195973154362,11.3036241610738,1.72893018519707,1,0,0
126,9,4.12852348993289,0.41241610738255,1.56342281879195,1.32305328196483,45.1420134228188,21.0195973154362,11.3036241610738,1.72893018519707,1,0,0
126,10,4.12852348993289,0.41241610738255,1.56342281879195,1.32305328196483,45.1420134228188,21.0195973154362,11.3036241610738,1.72893018519707,1,0,0
126,11,4.12852348993289,0.41241610738255,1.56342281879195,1.32305328196483,45.1420134228188,21.0195973154362,11.3036241610738,1.72893018519707,1,0,0
126,12,4.12852348993289,0.41241610738255,1.56342281879195,1.32305328196483,45.1420134228188,21.0195973154362,11.3036241610738,1.72893018519707,1,0,0
126,13,4.12852348993289,0.41241610738255,1.56342281879195,1.32305328196483,45.1420134228188,21.0195973154362,11.3036241610738,1.72893018519707,1,0,0
126,14,4.12852348993289,0.41241610738255,1.56342281879195,1.32305328196483,45.1420134228188,21.0195973154362,11.3036241610738,1.72893018519707,1,0,0
126,15,4.12852348993289,0.41241610738255,1.56342281879195,1.32305328196483,45.1420134228188,21.0195973154362,11.3036241610738,1.72893018519707,1,0,0
126,16,4.12852348993289,0.41241610738255,1.56342281879195,1.32305328196483,45.1420134228188,21.0195973154362,11.3036241610738,1.72893018519707,1,0,0
127,1,3.04328859060403,0.576845637583892,4.75335570469799,0.532383989953975,16.9991946308725,32.7457718120805,27.7202684563758,2.69881785006371,1,0,0
127,2,3.04328859060403,0.576845637583892,4.75335570469799,0.532383989953975,16.9991946308725,32.7457718120805,27.7202684563758,2.69881785006371,1,0,0
127,3,3.04328859060403,0.576845637583892,4.75335570469799,0.532383989953975,16.9991946308725,32.7457718120805,27.7202684563758,2.69881785006371,1,0,0
127,4,3.04328859060403,0.576845637583892,4.75335570469799,0.532383989953975,16.9991946308725,32.7457718120805,27.7202684563758,2.69881785006371,1,0,0
127,5,3.04328859060403,0.576845637583892,4.75335570469799,0.532383989953975,16.9991946308725,32.7457718120805,27.7202684563758,2.69881785006371,1,0,0
127,6,3.04328859060403,0.576845637583892,4.75335570469799,0.532383989953975,16.9991946308725,32.7457718120805,27.7202684563758,2.69881785006371,1,0,0
127,7,3.04328859060403,0.576845637583892,4.75335570469799,0.532383989953975,16.9991946308725,32.7457718120805,27.7202684563758,2.69881785006371,1,0,0
127,8,3.04328859060403,0.576845637583892,4.75335570469799,0.532383989953975,16.9991946308725,32.7457718120805,27.7202684563758,2.69881785006371,1,0,0
127,9,3.04328859060403,0.576845637583892,4.75335570469799,0.532383989953975,16.9991946308725,32.7457718120805,27.7202684563758,2.69881785006371,1,0,0
127,10,3.04328859060403,0.576845637583892,4.75335570469799,0.532383989953975,16.9991946308725,32.7457718120805,27.7202684563758,2.69881785006371,1,0,0
127,11,3.04328859060403,0.576845637583892,4.75335570469799,0.532383989953975,16.9991946308725,32.7457718120805,27.7202684563758,2.69881785006371,1,0,0
127,12,3.04328859060403,0.576845637583892,4.75335570469799,0.532383989953975,16.9991946308725,32.7457718120805,27.7202684563758,2.69881785006371,1,0,0
127,13,3.04328859060403,0.576845637583892,4.75335570469799,0.532383989953975,16.9991946308725,32.7457718120805,27.7202684563758,2.69881785006371,1,0,0
127,14,3.04328859060403,0.576845637583892,4.75335570469799,0.532383989953975,16.9991946308725,32.7457718120805,27.7202684563758,2.69881785006371,1,0,0
127,15,3.04328859060403,0.576845637583892,4.75335570469799,0.532383989953975,16.9991946308725,32.7457718120805,27.7202684563758,2.69881785006371,1,0,0
127,16,3.04328859060403,0.576845637583892,4.75335570469799,0.532383989953975,16.9991946308725,32.7457718120805,27.7202684563758,2.69881785006371,1,0,0
128,1,3.40503355704698,2.05671140939597,3.30637583892617,0.574553018861221,11.3036241610738,26.0451006711409,21.6896644295302,2.04519790200141,1,0,0
128,2,3.40503355704698,2.05671140939597,3.30637583892617,0.574553018861221,11.3036241610738,26.0451006711409,21.6896644295302,2.04519790200141,1,0,0
128,3,3.40503355704698,2.05671140939597,3.30637583892617,0.574553018861221,11.3036241610738,26.0451006711409,21.6896644295302,2.04519790200141,1,0,0
128,4,3.40503355704698,2.05671140939597,3.30637583892617,0.574553018861221,11.3036241610738,26.0451006711409,21.6896644295302,2.04519790200141,1,0,0
128,5,3.40503355704698,2.05671140939597,3.30637583892617,0.574553018861221,11.3036241610738,26.0451006711409,21.6896644295302,2.04519790200141,1,0,0
128,6,3.40503355704698,2.05671140939597,3.30637583892617,0.574553018861221,11.3036241610738,26.0451006711409,21.6896644295302,2.04519790200141,1,0,0
128,7,3.40503355704698,2.05671140939597,3.30637583892617,0.574553018861221,11.3036241610738,26.0451006711409,21.6896644295302,2.04519790200141,1,0,0
128,8,3.40503355704698,2.05671140939597,3.30637583892617,0.574553018861221,11.3036241610738,26.0451006711409,21.6896644295302,2.04519790200141,1,0,0
128,9,3.40503355704698,2.05671140939597,3.30637583892617,0.574553018861221,11.3036241610738,26.0451006711409,21.6896644295302,2.04519790200141,1,0,0
128,10,3.40503355704698,2.05671140939597,3.30637583892617,0.574553018861221,11.3036241610738,26.0451006711409,21.6896644295302,2.04519790200141,1,0,0
128,11,3.40503355704698,2.05671140939597,3.30637583892617,0.574553018861221,11.3036241610738,26.0451006711409,21.6896644295302,2.04519790200141,1,0,0
128,12,3.40503355704698,2.05671140939597,3.30637583892617,0.574553018861221,11.3036241610738,26.0451006711409,21.6896644295302,2.04519790200141,1,0,0
128,13,3.40503355704698,2.05671140939597,3.30637583892617,0.574553018861221,11.3036241610738,26.0451006711409,21.6896644295302,2.04519790200141,1,0,0
128,14,3.40503355704698,2.05671140939597,3.30637583892617,0.574553018861221,11.3036241610738,26.0451006711409,21.6896644295302,2.04519790200141,1,0,0
128,15,3.40503355704698,2.05671140939597,3.30637583892617,0.574553018861221,11.3036241610738,26.0451006711409,21.6896644295302,2.04519790200141,1,0,0
128,16,3.40503355704698,2.05671140939597,3.30637583892617,0.574553018861221,11.3036241610738,26.0451006711409,21.6896644295302,2.04519790200141,1,0,0
129,1,1.72785234899329,0.478187919463087,4.65469798657718,0.521841732727164,20.6845637583893,22.6947651006711,15.9940939597315,4.17473386181731,1,0,0
129,2,1.72785234899329,0.478187919463087,4.65469798657718,0.521841732727164,20.6845637583893,22.6947651006711,15.9940939597315,4.17473386181731,1,0,0
129,3,1.72785234899329,0.478187919463087,4.65469798657718,0.521841732727164,20.6845637583893,22.6947651006711,15.9940939597315,4.17473386181731,1,0,0
129,4,1.72785234899329,0.478187919463087,4.65469798657718,0.521841732727164,20.6845637583893,22.6947651006711,15.9940939597315,4.17473386181731,1,0,0
129,5,1.72785234899329,0.478187919463087,4.65469798657718,0.521841732727164,20.6845637583893,22.6947651006711,15.9940939597315,4.17473386181731,1,0,0
129,6,1.72785234899329,0.478187919463087,4.65469798657718,0.521841732727164,20.6845637583893,22.6947651006711,15.9940939597315,4.17473386181731,1,0,0
129,7,1.72785234899329,0.478187919463087,4.65469798657718,0.521841732727164,20.6845637583893,22.6947651006711,15.9940939597315,4.17473386181731,1,0,0
129,8,1.72785234899329,0.478187919463087,4.65469798657718,0.521841732727164,20.6845637583893,22.6947651006711,15.9940939597315,4.17473386181731,1,0,0
129,9,1.72785234899329,0.478187919463087,4.65469798657718,0.521841732727164,20.6845637583893,22.6947651006711,15.9940939597315,4.17473386181731,1,0,0
129,10,1.72785234899329,0.478187919463087,4.65469798657718,0.521841732727164,20.6845637583893,22.6947651006711,15.9940939597315,4.17473386181731,1,0,0
129,11,1.72785234899329,0.478187919463087,4.65469798657718,0.521841732727164,20.6845637583893,22.6947651006711,15.9940939597315,4.17473386181731,1,0,0
129,12,1.72785234899329,0.478187919463087,4.65469798657718,0.521841732727164,20.6845637583893,22.6947651006711,15.9940939597315,4.17473386181731,1,0,0
129,13,1.72785234899329,0.478187919463087,4.65469798657718,0.521841732727164,20.6845637583893,22.6947651006711,15.9940939597315,4.17473386181731,1,0,0
129,14,1.72785234899329,0.478187919463087,4.65469798657718,0.521841732727164,20.6845637583893,22.6947651006711,15.9940939597315,4.17473386181731,1,0,0
129,15,1.72785234899329,0.478187919463087,4.65469798657718,0.521841732727164,20.6845637583893,22.6947651006711,15.9940939597315,4.17473386181731,1,0,0
129,16,1.72785234899329,0.478187919463087,4.65469798657718,0.521841732727164,20.6845637583893,22.6947651006711,15.9940939597315,4.17473386181731,1,0,0
130,1,3.63523489932886,1.76073825503356,0.708389261744966,1.08058136574817,30.0655033557047,16.9991946308725,13.9838926174497,2.23495853208401,1,0,0
130,2,3.63523489932886,1.76073825503356,0.708389261744966,1.08058136574817,30.0655033557047,16.9991946308725,13.9838926174497,2.23495853208401,1,0,0
130,3,3.63523489932886,1.76073825503356,0.708389261744966,1.08058136574817,30.0655033557047,16.9991946308725,13.9838926174497,2.23495853208401,1,0,0
130,4,3.63523489932886,1.76073825503356,0.708389261744966,1.08058136574817,30.0655033557047,16.9991946308725,13.9838926174497,2.23495853208401,1,0,0
130,5,3.63523489932886,1.76073825503356,0.708389261744966,1.08058136574817,30.0655033557047,16.9991946308725,13.9838926174497,2.23495853208401,1,0,0
130,6,3.63523489932886,1.76073825503356,0.708389261744966,1.08058136574817,30.0655033557047,16.9991946308725,13.9838926174497,2.23495853208401,1,0,0
130,7,3.63523489932886,1.76073825503356,0.708389261744966,1.08058136574817,30.0655033557047,16.9991946308725,13.9838926174497,2.23495853208401,1,0,0
130,8,3.63523489932886,1.76073825503356,0.708389261744966,1.08058136574817,30.0655033557047,16.9991946308725,13.9838926174497,2.23495853208401,1,0,0
130,9,3.63523489932886,1.76073825503356,0.708389261744966,1.08058136574817,30.0655033557047,16.9991946308725,13.9838926174497,2.23495853208401,1,0,0
130,10,3.63523489932886,1.76073825503356,0.708389261744966,1.08058136574817,30.0655033557047,16.9991946308725,13.9838926174497,2.23495853208401,1,0,0
130,11,3.63523489932886,1.76073825503356,0.708389261744966,1.08058136574817,30.0655033557047,16.9991946308725,13.9838926174497,2.23495853208401,1,0,0
130,12,3.63523489932886,1.76073825503356,0.708389261744966,1.08058136574817,30.0655033557047,16.9991946308725,13.9838926174497,2.23495853208401,1,0,0
130,13,3.63523489932886,1.76073825503356,0.708389261744966,1.08058136574817,30.0655033557047,16.9991946308725,13.9838926174497,2.23495853208401,1,0,0
130,14,3.63523489932886,1.76073825503356,0.708389261744966,1.08058136574817,30.0655033557047,16.9991946308725,13.9838926174497,2.23495853208401,1,0,0
130,15,3.63523489932886,1.76073825503356,0.708389261744966,1.08058136574817,30.0655033557047,16.9991946308725,13.9838926174497,2.23495853208401,1,0,0
130,16,3.63523489932886,1.76073825503356,0.708389261744966,1.08058136574817,30.0655033557047,16.9991946308725,13.9838926174497,2.23495853208401,1,0,0
131,1,2.0238255033557,2.74731543624161,1.3003355704698,0.426961417685861,23.6998657718121,22.3597315436242,16.9991946308725,2.1295359598159,1,0,0
131,2,2.0238255033557,2.74731543624161,1.3003355704698,0.426961417685861,23.6998657718121,22.3597315436242,16.9991946308725,2.1295359598159,1,0,0
131,3,2.0238255033557,2.74731543624161,1.3003355704698,0.426961417685861,23.6998657718121,22.3597315436242,16.9991946308725,2.1295359598159,1,0,0
131,4,2.0238255033557,2.74731543624161,1.3003355704698,0.426961417685861,23.6998657718121,22.3597315436242,16.9991946308725,2.1295359598159,1,0,0
131,5,2.0238255033557,2.74731543624161,1.3003355704698,0.426961417685861,23.6998657718121,22.3597315436242,16.9991946308725,2.1295359598159,1,0,0
131,6,2.0238255033557,2.74731543624161,1.3003355704698,0.426961417685861,23.6998657718121,22.3597315436242,16.9991946308725,2.1295359598159,1,0,0
131,7,2.0238255033557,2.74731543624161,1.3003355704698,0.426961417685861,23.6998657718121,22.3597315436242,16.9991946308725,2.1295359598159,1,0,0
131,8,2.0238255033557,2.74731543624161,1.3003355704698,0.426961417685861,23.6998657718121,22.3597315436242,16.9991946308725,2.1295359598159,1,0,0
131,9,2.0238255033557,2.74731543624161,1.3003355704698,0.426961417685861,23.6998657718121,22.3597315436242,16.9991946308725,2.1295359598159,1,0,0
131,10,2.0238255033557,2.74731543624161,1.3003355704698,0.426961417685861,23.6998657718121,22.3597315436242,16.9991946308725,2.1295359598159,1,0,0
131,11,2.0238255033557,2.74731543624161,1.3003355704698,0.426961417685861,23.6998657718121,22.3597315436242,16.9991946308725,2.1295359598159,1,0,0
131,12,2.0238255033557,2.74731543624161,1.3003355704698,0.426961417685861,23.6998657718121,22.3597315436242,16.9991946308725,2.1295359598159,1,0,0
131,13,2.0238255033557,2.74731543624161,1.3003355704698,0.426961417685861,23.6998657718121,22.3597315436242,16.9991946308725,2.1295359598159,1,0,0
131,14,2.0238255033557,2.74731543624161,1.3003355704698,0.426961417685861,23.6998657718121,22.3597315436242,16.9991946308725,2.1295359598159,1,0,0
131,15,2.0238255033557,2.74731543624161,1.3003355704698,0.426961417685861,23.6998657718121,22.3597315436242,16.9991946308725,2.1295359598159,1,0,0
131,16,2.0238255033557,2.74731543624161,1.3003355704698,0.426961417685861,23.6998657718121,22.3597315436242,16.9991946308725,2.1295359598159,1,0,0
132,1,2.94463087248322,3.93120805369128,2.41845637583893,0.585095276088032,39.4464429530201,18.3393288590604,8.62335570469799,3.7952126016521,1,0,0
132,2,2.94463087248322,3.93120805369128,2.41845637583893,0.585095276088032,39.4464429530201,18.3393288590604,8.62335570469799,3.7952126016521,1,0,0
132,3,2.94463087248322,3.93120805369128,2.41845637583893,0.585095276088032,39.4464429530201,18.3393288590604,8.62335570469799,3.7952126016521,1,0,0
132,4,2.94463087248322,3.93120805369128,2.41845637583893,0.585095276088032,39.4464429530201,18.3393288590604,8.62335570469799,3.7952126016521,1,0,0
132,5,2.94463087248322,3.93120805369128,2.41845637583893,0.585095276088032,39.4464429530201,18.3393288590604,8.62335570469799,3.7952126016521,1,0,0
132,6,2.94463087248322,3.93120805369128,2.41845637583893,0.585095276088032,39.4464429530201,18.3393288590604,8.62335570469799,3.7952126016521,1,0,0
132,7,2.94463087248322,3.93120805369128,2.41845637583893,0.585095276088032,39.4464429530201,18.3393288590604,8.62335570469799,3.7952126016521,1,0,0
132,8,2.94463087248322,3.93120805369128,2.41845637583893,0.585095276088032,39.4464429530201,18.3393288590604,8.62335570469799,3.7952126016521,1,0,0
132,9,2.94463087248322,3.93120805369128,2.41845637583893,0.585095276088032,39.4464429530201,18.3393288590604,8.62335570469799,3.7952126016521,1,0,0
132,10,2.94463087248322,3.93120805369128,2.41845637583893,0.585095276088032,39.4464429530201,18.3393288590604,8.62335570469799,3.7952126016521,1,0,0
132,11,2.94463087248322,3.93120805369128,2.41845637583893,0.585095276088032,39.4464429530201,18.3393288590604,8.62335570469799,3.7952126016521,1,0,0
132,12,2.94463087248322,3.93120805369128,2.41845637583893,0.585095276088032,39.4464429530201,18.3393288590604,8.62335570469799,3.7952126016521,1,0,0
132,13,2.94463087248322,3.93120805369128,2.41845637583893,0.585095276088032,39.4464429530201,18.3393288590604,8.62335570469799,3.7952126016521,1,0,0
132,14,2.94463087248322,3.93120805369128,2.41845637583893,0.585095276088032,39.4464429530201,18.3393288590604,8.62335570469799,3.7952126016521,1,0,0
132,15,2.94463087248322,3.93120805369128,2.41845637583893,0.585095276088032,39.4464429530201,18.3393288590604,8.62335570469799,3.7952126016521,1,0,0
132,16,2.94463087248322,3.93120805369128,2.41845637583893,0.585095276088032,39.4464429530201,18.3393288590604,8.62335570469799,3.7952126016521,1,0,0
133,1,2.84597315436242,3.7010067114094,3.33926174496644,0.057982414747463,10.9685906040268,21.3546308724832,5.94308724832215,2.48797270552749,1,0,0
133,2,2.84597315436242,3.7010067114094,3.33926174496644,0.057982414747463,10.9685906040268,21.3546308724832,5.94308724832215,2.48797270552749,1,0,0
133,3,2.84597315436242,3.7010067114094,3.33926174496644,0.057982414747463,10.9685906040268,21.3546308724832,5.94308724832215,2.48797270552749,1,0,0
133,4,2.84597315436242,3.7010067114094,3.33926174496644,0.057982414747463,10.9685906040268,21.3546308724832,5.94308724832215,2.48797270552749,1,0,0
133,5,2.84597315436242,3.7010067114094,3.33926174496644,0.057982414747463,10.9685906040268,21.3546308724832,5.94308724832215,2.48797270552749,1,0,0
133,6,2.84597315436242,3.7010067114094,3.33926174496644,0.057982414747463,10.9685906040268,21.3546308724832,5.94308724832215,2.48797270552749,1,0,0
133,7,2.84597315436242,3.7010067114094,3.33926174496644,0.057982414747463,10.9685906040268,21.3546308724832,5.94308724832215,2.48797270552749,1,0,0
133,8,2.84597315436242,3.7010067114094,3.33926174496644,0.057982414747463,10.9685906040268,21.3546308724832,5.94308724832215,2.48797270552749,1,0,0
133,9,2.84597315436242,3.7010067114094,3.33926174496644,0.057982414747463,10.9685906040268,21.3546308724832,5.94308724832215,2.48797270552749,1,0,0
133,10,2.84597315436242,3.7010067114094,3.33926174496644,0.057982414747463,10.9685906040268,21.3546308724832,5.94308724832215,2.48797270552749,1,0,0
133,11,2.84597315436242,3.7010067114094,3.33926174496644,0.057982414747463,10.9685906040268,21.3546308724832,5.94308724832215,2.48797270552749,1,0,0
133,12,2.84597315436242,3.7010067114094,3.33926174496644,0.057982414747463,10.9685906040268,21.3546308724832,5.94308724832215,2.48797270552749,1,0,0
133,13,2.84597315436242,3.7010067114094,3.33926174496644,0.057982414747463,10.9685906040268,21.3546308724832,5.94308724832215,2.48797270552749,1,0,0
133,14,2.84597315436242,3.7010067114094,3.33926174496644,0.057982414747463,10.9685906040268,21.3546308724832,5.94308724832215,2.48797270552749,1,0,0
133,15,2.84597315436242,3.7010067114094,3.33926174496644,0.057982414747463,10.9685906040268,21.3546308724832,5.94308724832215,2.48797270552749,1,0,0
133,16,2.84597315436242,3.7010067114094,3.33926174496644,0.057982414747463,10.9685906040268,21.3546308724832,5.94308724832215,2.48797270552749,1,0,0
134,1,2.51711409395973,4.68758389261745,3.1748322147651,0.49021496104673,49.4974496644295,13.6488590604027,24.704966442953,2.67773333561009,1,0,0
134,2,2.51711409395973,4.68758389261745,3.1748322147651,0.49021496104673,49.4974496644295,13.6488590604027,24.704966442953,2.67773333561009,1,0,0
134,3,2.51711409395973,4.68758389261745,3.1748322147651,0.49021496104673,49.4974496644295,13.6488590604027,24.704966442953,2.67773333561009,1,0,0
134,4,2.51711409395973,4.68758389261745,3.1748322147651,0.49021496104673,49.4974496644295,13.6488590604027,24.704966442953,2.67773333561009,1,0,0
134,5,2.51711409395973,4.68758389261745,3.1748322147651,0.49021496104673,49.4974496644295,13.6488590604027,24.704966442953,2.67773333561009,1,0,0
134,6,2.51711409395973,4.68758389261745,3.1748322147651,0.49021496104673,49.4974496644295,13.6488590604027,24.704966442953,2.67773333561009,1,0,0
134,7,2.51711409395973,4.68758389261745,3.1748322147651,0.49021496104673,49.4974496644295,13.6488590604027,24.704966442953,2.67773333561009,1,0,0
134,8,2.51711409395973,4.68758389261745,3.1748322147651,0.49021496104673,49.4974496644295,13.6488590604027,24.704966442953,2.67773333561009,1,0,0
134,9,2.51711409395973,4.68758389261745,3.1748322147651,0.49021496104673,49.4974496644295,13.6488590604027,24.704966442953,2.67773333561009,1,0,0
134,10,2.51711409395973,4.68758389261745,3.1748322147651,0.49021496104673,49.4974496644295,13.6488590604027,24.704966442953,2.67773333561009,1,0,0
134,11,2.51711409395973,4.68758389261745,3.1748322147651,0.49021496104673,49.4974496644295,13.6488590604027,24.704966442953,2.67773333561009,1,0,0
134,12,2.51711409395973,4.68758389261745,3.1748322147651,0.49021496104673,49.4974496644295,13.6488590604027,24.704966442953,2.67773333561009,1,0,0
134,13,2.51711409395973,4.68758389261745,3.1748322147651,0.49021496104673,49.4974496644295,13.6488590604027,24.704966442953,2.67773333561009,1,0,0
134,14,2.51711409395973,4.68758389261745,3.1748322147651,0.49021496104673,49.4974496644295,13.6488590604027,24.704966442953,2.67773333561009,1,0,0
134,15,2.51711409395973,4.68758389261745,3.1748322147651,0.49021496104673,49.4974496644295,13.6488590604027,24.704966442953,2.67773333561009,1,0,0
134,16,2.51711409395973,4.68758389261745,3.1748322147651,0.49021496104673,49.4974496644295,13.6488590604027,24.704966442953,2.67773333561009,1,0,0
135,1,3.53657718120805,2.94463087248322,0.116442953020134,0.079066929201085,33.4158389261745,46.4821476510067,42.126711409396,3.35243779812602,1,0,0
135,2,3.53657718120805,2.94463087248322,0.116442953020134,0.079066929201085,33.4158389261745,46.4821476510067,42.126711409396,3.35243779812602,1,0,0
135,3,3.53657718120805,2.94463087248322,0.116442953020134,0.079066929201085,33.4158389261745,46.4821476510067,42.126711409396,3.35243779812602,1,0,0
135,4,3.53657718120805,2.94463087248322,0.116442953020134,0.079066929201085,33.4158389261745,46.4821476510067,42.126711409396,3.35243779812602,1,0,0
135,5,3.53657718120805,2.94463087248322,0.116442953020134,0.079066929201085,33.4158389261745,46.4821476510067,42.126711409396,3.35243779812602,1,0,0
135,6,3.53657718120805,2.94463087248322,0.116442953020134,0.079066929201085,33.4158389261745,46.4821476510067,42.126711409396,3.35243779812602,1,0,0
135,7,3.53657718120805,2.94463087248322,0.116442953020134,0.079066929201085,33.4158389261745,46.4821476510067,42.126711409396,3.35243779812602,1,0,0
135,8,3.53657718120805,2.94463087248322,0.116442953020134,0.079066929201085,33.4158389261745,46.4821476510067,42.126711409396,3.35243779812602,1,0,0
135,9,3.53657718120805,2.94463087248322,0.116442953020134,0.079066929201085,33.4158389261745,46.4821476510067,42.126711409396,3.35243779812602,1,0,0
135,10,3.53657718120805,2.94463087248322,0.116442953020134,0.079066929201085,33.4158389261745,46.4821476510067,42.126711409396,3.35243779812602,1,0,0
135,11,3.53657718120805,2.94463087248322,0.116442953020134,0.079066929201085,33.4158389261745,46.4821476510067,42.126711409396,3.35243779812602,1,0,0
135,12,3.53657718120805,2.94463087248322,0.116442953020134,0.079066929201085,33.4158389261745,46.4821476510067,42.126711409396,3.35243779812602,1,0,0
135,13,3.53657718120805,2.94463087248322,0.116442953020134,0.079066929201085,33.4158389261745,46.4821476510067,42.126711409396,3.35243779812602,1,0,0
135,14,3.53657718120805,2.94463087248322,0.116442953020134,0.079066929201085,33.4158389261745,46.4821476510067,42.126711409396,3.35243779812602,1,0,0
135,15,3.53657718120805,2.94463087248322,0.116442953020134,0.079066929201085,33.4158389261745,46.4821476510067,42.126711409396,3.35243779812602,1,0,0
135,16,3.53657718120805,2.94463087248322,0.116442953020134,0.079066929201085,33.4158389261745,46.4821476510067,42.126711409396,3.35243779812602,1,0,0
136,1,0.346644295302013,4.06275167785235,4.9506711409396,0.6483488194489,5.60805369127517,43.8018791946309,4.93798657718121,1.8554372719188,1,0,0
136,2,0.346644295302013,4.06275167785235,4.9506711409396,0.6483488194489,5.60805369127517,43.8018791946309,4.93798657718121,1.8554372719188,1,0,0
136,3,0.346644295302013,4.06275167785235,4.9506711409396,0.6483488194489,5.60805369127517,43.8018791946309,4.93798657718121,1.8554372719188,1,0,0
136,4,0.346644295302013,4.06275167785235,4.9506711409396,0.6483488194489,5.60805369127517,43.8018791946309,4.93798657718121,1.8554372719188,1,0,0
136,5,0.346644295302013,4.06275167785235,4.9506711409396,0.6483488194489,5.60805369127517,43.8018791946309,4.93798657718121,1.8554372719188,1,0,0
136,6,0.346644295302013,4.06275167785235,4.9506711409396,0.6483488194489,5.60805369127517,43.8018791946309,4.93798657718121,1.8554372719188,1,0,0
136,7,0.346644295302013,4.06275167785235,4.9506711409396,0.6483488194489,5.60805369127517,43.8018791946309,4.93798657718121,1.8554372719188,1,0,0
136,8,0.346644295302013,4.06275167785235,4.9506711409396,0.6483488194489,5.60805369127517,43.8018791946309,4.93798657718121,1.8554372719188,1,0,0
136,9,0.346644295302013,4.06275167785235,4.9506711409396,0.6483488194489,5.60805369127517,43.8018791946309,4.93798657718121,1.8554372719188,1,0,0
136,10,0.346644295302013,4.06275167785235,4.9506711409396,0.6483488194489,5.60805369127517,43.8018791946309,4.93798657718121,1.8554372719188,1,0,0
136,11,0.346644295302013,4.06275167785235,4.9506711409396,0.6483488194489,5.60805369127517,43.8018791946309,4.93798657718121,1.8554372719188,1,0,0
136,12,0.346644295302013,4.06275167785235,4.9506711409396,0.6483488194489,5.60805369127517,43.8018791946309,4.93798657718121,1.8554372719188,1,0,0
136,13,0.346644295302013,4.06275167785235,4.9506711409396,0.6483488194489,5.60805369127517,43.8018791946309,4.93798657718121,1.8554372719188,1,0,0
136,14,0.346644295302013,4.06275167785235,4.9506711409396,0.6483488194489,5.60805369127517,43.8018791946309,4.93798657718121,1.8554372719188,1,0,0
136,15,0.346644295302013,4.06275167785235,4.9506711409396,0.6483488194489,5.60805369127517,43.8018791946309,4.93798657718121,1.8554372719188,1,0,0
136,16,0.346644295302013,4.06275167785235,4.9506711409396,0.6483488194489,5.60805369127517,43.8018791946309,4.93798657718121,1.8554372719188,1,0,0
137,1,1.13590604026846,3.60234899328859,4.22718120805369,0.015813385840217,34.7559731543624,8.62335570469799,1.92268456375839,3.521113913755,1,0,0
137,2,1.13590604026846,3.60234899328859,4.22718120805369,0.015813385840217,34.7559731543624,8.62335570469799,1.92268456375839,3.521113913755,1,0,0
